-3.092166903224331299e-05,5.980772220609594479e-03,1.694300535674140562e+01,3.101787458540634816e+03
-3.905688458728695154e-05,9.569421968581317411e-03,-6.864331165425620895e+01,1.947601244932903865e+04
-4.094922352415870627e-05,5.811847365394337377e-03,2.868479204943929162e+01,3.751552102877765265e+03
-4.148200036560924263e-05,6.884672346563060902e-03,-2.413549764301990308e+01,8.788066442487415770e+03
-1.440942386988725063e-05,5.723841668097104894e-03,5.721622772123185285e+01,9.065450255298466800e+03
-6.638310586749024993e-06,7.887489658373252749e-03,1.110921363773701245e+02,2.063071423597733155e+04
-4.095075688282409469e-05,8.325658700170542742e-03,-8.884001141389506984e+01,2.273015378317756768e+04
-3.102972329508845215e-05,9.983211616252207765e-03,-1.226324842998108835e+02,3.105997297322425220e+04
-3.302655863568652937e-05,6.538227709416536554e-03,9.517535969152721265e+00,6.000163623864253168e+03
-5.139351924061067990e-05,5.644899619589260203e-03,1.400782612575602926e+01,2.715146970710038204e+03
-3.070275464300488324e-05,5.826004417757334880e-03,2.263993388200028534e+01,3.507130975258603939e+03
-4.247344072894994251e-05,9.532647878771310923e-03,-3.526378839608866400e+01,1.734782662657355468e+04
-4.071299418754474115e-05,1.078119081671975385e-02,-1.608570030942033497e+02,4.154436749033855449e+04
-3.929770545991080464e-05,8.804302742183637426e-03,-7.822002532791111662e+01,1.854341077268796653e+04
-3.836940161326057657e-05,8.592683485467867560e-03,-7.228070907781152243e+01,1.677603271628228686e+04
-6.638911232023630017e-05,7.555246723404008408e-03,4.710220369611127111e+00,9.309247013479371162e+03
-3.274978533083738289e-05,8.642123187422802791e-03,-6.329256079956655157e+01,1.841610507129975667e+04
-2.595088390799368418e-05,8.181148084465657624e-03,-1.046615442762667954e+02,2.531630162013600420e+04
-3.450712762854609165e-05,1.056250805317500256e-02,-1.316663564218626732e+02,3.287857719514409109e+04
-3.718324986887695192e-05,1.086865807317499537e-02,-9.788676712927220080e+01,2.555425213525129220e+04
-3.919895164821434613e-05,7.010521596061167898e-03,3.803787353116767633e+01,7.516228646386345645e+03
-3.871518358258066721e-05,8.159682212963882339e-03,-3.547789454883281479e+01,1.059239759743617287e+04
-3.394209116986409249e-05,7.543473278088123901e-03,-2.224258976835388779e+01,1.251811964476665889e+04
-3.985426318207364296e-05,5.751371523091360072e-03,4.381090834496387032e+01,6.098237755216915502e+03
1.474182642591064223e-05,8.612140011606884624e-03,1.620957979272846217e+02,3.848671943072771683e+04
2.184769082397520291e-06,6.270668031862302802e-03,8.810849225966113352e+01,1.482197955508678206e+04
-3.000909142021284770e-05,9.993149445139275916e-03,-1.217467255792998770e+02,2.922952407261071494e+04
-3.398617704871048672e-05,7.855391579202635269e-03,-6.864718838596755290e+01,1.728434048713028824e+04
-4.101511599667061517e-05,5.026169105405429646e-03,3.356299045477965137e+01,4.309306847547430152e+03
-3.716787718288679093e-05,8.226778455963805470e-03,-9.181299301960198989e+01,2.382951467275662799e+04
-4.004423878641292953e-05,8.973025988920827964e-03,-9.205662003132535176e+01,2.241532398182954421e+04
-3.710320936736610260e-05,9.010144874662374959e-03,-7.380394362981049028e+01,1.856473175844623984e+04
-3.008196517102940825e-05,9.512877500183810481e-03,-1.393665148434319292e+02,3.546284558431064215e+04
-3.846794259042071734e-05,9.104951841107303614e-03,-4.848926735846440295e+01,1.735812734976799766e+04
-2.814465638151081013e-05,6.342308889342881950e-03,4.968244917088890134e+01,7.494663514757760822e+03
-3.729982261552715209e-05,1.024044962873438269e-02,-6.911291894174556205e+01,1.965040412266005296e+04
-4.379133142854915050e-05,7.180654046345530568e-03,3.198154412321296647e+01,5.638583078055430633e+03
-3.096131546665916730e-05,4.865909023881850350e-03,1.711919641606634102e+01,2.668810717642686086e+03
-3.835734623137887955e-05,7.315101435756708563e-03,-1.930114599895677685e+01,9.828915919109698734e+03
-4.602701565548695552e-05,9.022976573981874443e-03,-1.099208248509283976e+02,2.918375133517329596e+04
-3.668019216251850367e-05,7.673336192525602450e-03,-6.639043827775864770e+01,1.711026619622971702e+04
-1.498238619554428888e-05,6.567816277187629379e-03,8.181241415831314612e+01,1.402545795314165662e+04
-1.999122696812416118e-05,5.213110344971646701e-03,7.307559983472950194e+01,1.153222220429357185e+04
-4.276546755271316781e-05,6.484207940314764933e-03,-1.854341024245439584e+01,1.126220876226070322e+04
-3.740408341445245881e-05,5.790702960188643875e-03,2.125301995587228276e+01,2.670947920564104606e+03
-3.337698121692788604e-05,8.459636861692789583e-03,-5.541395478457221202e+01,1.620577978201088081e+04
-3.640821696256638313e-05,8.096514888931831758e-03,1.400452052590548391e+01,1.073103614228516199e+04
-3.770052562930774722e-05,8.518842338535580205e-03,-4.126072997106474105e+01,1.510223417088400674e+04
-3.828268907960331798e-05,5.505218294110355952e-03,2.868881416352455460e+01,4.149109170277878547e+03
-2.661656394006026925e-05,7.484760520125645702e-03,-7.657306248174366203e+01,1.870634916034639173e+04
-3.610297467583081598e-05,8.778238072673720180e-03,-9.098616192431978789e+01,2.082152569921414397e+04
-5.927114398410074717e-05,6.347935737683076812e-03,4.751325106495779238e+01,6.700282251705181807e+03
-6.159050776131272518e-06,7.281392806762003803e-03,9.516815024485690344e+01,1.732760437307706889e+04
3.495771881519401466e-06,6.355621204973933326e-03,5.862957689707117481e+01,8.370158581560690436e+03
-4.139177621435539571e-05,7.640865691830559144e-03,-3.689196225575577159e+01,1.407163036182819633e+04
-4.005042625743186920e-05,1.025716851171721254e-02,-1.028370774355836659e+02,2.613397641587850012e+04
-3.540080111775785189e-05,1.040102809737489080e-02,-1.337622172065792370e+02,3.342833886434189480e+04
-3.406322411855733313e-05,7.772549845731176188e-03,-1.108768611102517241e+02,2.758537937237184815e+04
-2.556919259988310624e-05,7.491471465658883395e-03,-3.316835074799103467e+01,1.150615655898309706e+04
-5.805814621036703416e-05,7.587929326934556885e-03,2.760095179075303307e+01,1.025565216602073087e+04
